Wind Speed (m/s),Wind Direction (°),Angular_Velocity (rad/s),Flow_Angle (Φ),Proxy_Blade_Angle
10.10433006,50.87363815,1.180288013,0.204848023,2.174787058
10.33253002,53.39878845,1.395592257,0.19231299,1.836437689
10.99475002,56.63418961,1.111254938,0.463252095,4.967026013
11.71185017,58.07759094,1.085999277,0.27972616,2.814199517
12.42665958,59.85343933,1.730567771,0.227642581,1.713947649
12.21298981,61.3948288,0.544527758,0.650470426,6.468895925
10.91637993,59.44865036,0.943378095,0.326317443,3.612357409
10.49995041,57.07875061,1.717635898,0.181265405,0.73988565
10.56264973,55.82904816,1.880795223,0.136255997,1.167202244
10.71926975,56.92176056,1.118449379,0.191744662,1.280142838
9.886143684,57.92213821,1.833191365,0.142147947,1.393736218
10.2890501,59.13452911,0.798395183,0.47792604,5.068270938
9.806406021,58.63314819,0.832140602,0.428831603,4.186814908
9.413217545,55.86296082,1.769287065,0.699918621,6.74595648
8.45057106,50.7164917,1.854886612,0.357506841,3.187873904
7.946989059,48.70347977,0.834208652,0.557851186,5.195728545
7.960939884,51.31782913,0.588986285,0.266227793,2.974539531
8.215326309,49.85062027,0.635486206,0.317500188,3.451200415
8.648300171,47.85057831,0.892071253,0.706051084,7.905896709
8.755594254,43.28223038,1.642173616,0.192003523,2.160828033
7.634428978,43.2109108,1.264987742,0.391760116,4.410106087
7.353325844,42.91395187,1.183383263,0.325803682,2.719337556
6.962796211,42.46873856,1.376209897,0.155821065,1.433127079
6.110280037,38.59888077,1.83533467,0.103805417,0.444132941
6.459183216,49.23109055,0.635645569,0.225819818,2.125268971
6.30618906,40.22254944,1.542086191,0.318410933,2.897847487
5.987273216,45.96865082,1.890186268,0.115163865,1.296278561
5.864441872,41.88565063,0.820025063,0.220222633,2.17175768
6.557744026,39.68296051,1.756658474,0.079477816,1.098479401
5.879574776,41.58889008,1.547037066,0.133780663,1.928090699
5.922608852,38.37744141,0.521702804,0.509280866,5.241647525
6.40209198,35.67802048,0.847417521,0.394504281,3.908850312
6.237926006,31.81381035,1.408767141,0.292116779,3.009217652
5.404921055,32.96723175,1.253600509,0.089017408,1.810652832
5.143880844,44.68832016,1.291904379,0.12328538,0.826682701
5.805426121,42.7550087,0.847895637,0.351699716,3.53282702
5.690227985,37.67819977,1.512505206,0.097332558,0.481008521
6.435637951,43.77355957,0.899627556,0.377954554,3.615075264
6.705088139,38.26681137,1.08415245,0.21987896,2.485647924
6.22014904,36.68611908,1.053373874,0.763540071,7.816721716
5.355147839,31.86362076,1.508037533,0.082213986,0.858830569
5.748784065,25.34453964,0.635379143,0.186139921,1.113059551
5.690267086,27.25897026,0.808312852,0.158793791,1.991827199
5.918615818,26.19329071,0.800745606,0.52707391,5.926582615
6.12011385,24.9475708,0.662637011,0.21577626,1.369064003
6.563012123,25.12302017,0.811392468,0.373900902,4.039726424
6.663780212,23.58507919,1.410590402,0.09989635,0.392564886
6.350255013,27.1239109,1.598252256,0.212018014,2.615722746
6.748515129,25.89102936,1.49045517,0.465092092,5.070698571
6.44636488,22.51304054,1.212782207,0.121918328,1.900039951
6.77387619,22.89143944,0.578651857,0.851672474,8.260340664
6.250916958,23.08795929,1.938510516,0.109374268,0.789632407
6.31819582,19.70573997,0.752114691,0.36600906,4.604200422
6.805655956,24.35852051,1.502632056,0.115442876,1.06845502
6.377594948,25.82555008,1.869335923,0.087928965,0.634757548
6.265481949,23.58896065,1.546665644,0.101115223,0.620349747
6.350914001,22.74843979,0.82707446,0.774518681,7.018877246
6.616653919,23.49618912,0.973694448,0.15452032,1.361739558
6.447707176,20.03190994,0.545308801,0.42703137,4.713238188
7.00635004,13.88603973,1.419137361,0.320697734,2.488858112
6.620601177,15.97649002,1.419489471,0.247603722,2.427338236
7.579323769,13.21399021,1.588250872,0.104219094,1.060727015
7.706428051,12.18739986,0.516494434,1.231290208,11.69732458
7.440755844,11.63796043,1.726761933,0.104518977,0.354095185
7.586703777,12.93488979,1.608066436,0.100948632,0.941390363
7.845244884,16.08851051,0.711329914,0.596221309,6.480464551
8.303513527,16.08810997,1.021439914,0.191232779,1.395981196
8.214116096,16.44807053,1.457787339,0.431144443,4.061008894
7.923995972,17.70266914,1.243695312,0.838333765,8.366465391
7.678853035,16.05405045,0.672641396,0.34065041,4.190666737
7.34001112,18.36926079,0.631018063,0.328924598,3.637104095
7.412933826,22.90994072,1.672184449,0.360591425,4.37523545
8.827841759,25.69680977,0.733950677,0.40494239,4.466604804
10.44093037,29.3232708,0.758139011,0.552294531,6.030775413
10.04718018,29.73575974,1.746384688,0.598767107,5.199082062
11.35762978,30.60091019,1.418209452,0.280016596,1.51648491
12.24368954,31.89724922,1.407073412,0.270900401,3.153903498
11.44104004,35.17552185,1.219018657,0.5659876,5.845873015
10.96010971,36.16720963,1.353492522,0.208410855,1.006879482
11.86410046,34.89538956,1.402654536,0.796832659,7.563011275
11.43959045,35.15771103,1.951739352,0.194239695,1.714803636
12.06250954,36.27957153,0.834459961,0.659301179,6.975045151
12.06861973,35.73205185,0.82184363,0.537752763,5.418166924
10.84354973,39.10591888,0.585827732,0.388627601,4.308721826
10.33339977,38.80736923,1.487298198,0.195156157,1.34292032
9.810909271,38.11977005,1.323563271,0.564739629,4.803934619
9.532607079,38.49184036,0.666858806,0.308327721,2.114116191
10.77025986,36.97274017,1.046808403,0.441361233,4.658728527
9.106955528,39.22780991,0.767994808,0.527440524,5.206372132
10.25541973,42.50196838,0.997222611,0.357038176,3.628180585
9.892294884,43.18661118,1.926896254,0.34605505,3.547208705
9.752621651,42.05773926,1.524978258,0.137726059,0.3464479
9.936385155,41.97917938,0.511353651,0.640800507,6.359428621
9.383773804,46.27906036,0.878762111,0.439326658,4.902846501
9.00981617,50.2890892,0.515542321,0.942619682,9.969936502
10.06589985,52.95050049,1.572302748,0.154448494,1.191945446
10.27262974,52.37868118,1.204132703,0.176335842,1.443949512
9.649033546,51.73667908,1.991028038,0.109375345,1.306534058
10.3158102,57.46683121,1.600374892,0.483798746,4.852720823
10.89466953,58.04294968,1.276869414,0.216337415,1.532937383
11.42234993,57.84503174,1.707058142,0.440698449,4.188712334
11.96179962,62.09423065,1.557205477,0.850040439,8.854800728
11.24227047,65.15070343,0.865664266,0.451221564,3.996946773
10.42940044,62.6703186,1.295387412,0.22506196,3.213259043
10.01284027,66.05901337,1.333998087,0.616457551,6.15112101
9.556004524,68.3409729,1.176847548,0.246668177,2.251756358
9.085986137,70.1219635,0.768788934,0.268441022,3.150762887
9.217992783,70.29135895,0.835053577,0.653847041,6.711316566
9.560172081,70.19812012,0.921571101,0.404219055,4.38722283
10.45757961,68.66938019,0.515382724,0.636619009,5.557230718
10.35566998,70.48819733,1.875415838,0.129488597,1.379266245
12.24256992,71.03748322,1.529143987,0.198939122,2.342264483
11.96893024,69.97228241,1.534425974,0.19439208,2.038105447
13.18251991,66.83712006,1.358495921,0.26642147,3.077446373
13.60379982,66.37329102,1.533966212,0.264059749,3.395735758
13.77532959,67.19156647,1.972793825,0.245237243,2.833802988
14.31917,68.21134949,1.077740506,0.550775076,5.534912196
14.18640041,67.08966827,1.56878838,0.311394671,3.945610527
14.53746986,66.9730072,1.039293507,0.311671356,3.78962048
14.86744022,66.35430145,1.781433198,0.265628757,3.163290104
16.09025002,65.66957855,1.78704291,0.180455627,1.5629149
17.51509094,68.43699646,1.853399638,0.691554609,6.493759876
17.58865929,67.23444366,0.508194986,0.948054662,9.34904773
17.89030075,68.11669159,0.947287167,0.932457486,9.52382407
18.43157959,69.21633911,0.700886527,0.88704395,8.621127525
17.67733002,70.33981323,1.180979297,0.353702561,3.613838932
16.18136978,70.1188736,1.243174464,0.299751193,3.16986499
15.65509987,69.12973785,0.883856064,1.222696975,12.83383668
16.00111961,69.0117569,1.585169738,0.207690297,2.930217464
14.07583046,66.958992,0.904654576,0.338231961,3.399496287
13.96175957,68.15310669,1.780837063,0.169813546,1.308491032
14.97774982,70.73449707,0.766489052,0.727280676,7.676035899
14.94948959,71.57982635,1.050852942,0.479438518,4.470027774
14.58337021,69.43389893,1.433356638,0.679960338,6.256912129
15.59661007,69.26616669,1.408002606,0.451265807,5.14556258
15.26309013,67.59549713,0.617043668,1.163328607,11.35447513
15.44970989,67.62689972,1.769387918,0.196564236,2.582385358
15.89400959,68.46257782,1.3970974,0.350155971,2.8964318
15.57229042,69.41928101,1.804789323,0.659925014,6.998000147
15.47504997,70.71527863,1.801453367,0.190453063,2.860391814
15.19239998,70.72987366,1.318878036,0.928563749,8.628265461
15.10124016,70.19180298,1.866172186,0.171529097,2.005862209
15.85287952,70.58647156,1.772611698,0.741821453,7.19941448
15.9701004,73.06934357,1.937184417,0.217470768,1.710722437
14.90816975,71.70182037,1.775747598,0.2418166,3.952300574
16.06497002,71.61698914,1.731805777,0.22666966,1.724743567
16.10007095,73.40209961,1.204040721,0.414210817,4.412522849
16.39009094,71.57649231,0.818046591,0.767970123,7.239839395
15.00516033,68.97720337,1.8660631,0.434036076,4.410269783
15.6702404,69.45194244,1.58382378,0.205163077,2.102222873
15.87623978,68.8877182,0.922621796,0.605515851,6.360036228
15.68904972,69.36386108,1.011493584,0.346942466,3.444753454
15.46984959,69.78122711,1.529117768,0.26325784,2.623475852
15.82888985,71.96753693,1.216725963,0.36034752,3.778064401
16.61042976,67.55378723,0.622223843,0.501622942,5.255505215
16.50248909,65.46563721,0.712171919,0.650571343,6.977994199
15.40902996,63.49657059,1.618473025,0.245580031,2.243473141
15.92154026,67.67075348,0.992854293,0.355175762,2.900509989
15.27299023,67.9045105,1.261474143,1.042326125,10.03702373
14.65200996,68.63744354,1.649932217,0.176348444,2.007311853
14.10391998,69.3006134,1.626763391,0.476470787,4.181917279
13.33738041,72.01719666,0.75052254,0.451871209,3.914408503
12.02937984,71.01467133,0.647590797,0.369854946,3.207857737
15.3698597,73.17523193,1.386728439,0.274611157,2.411741652
15.50067997,68.34243774,1.612449311,0.560011644,5.155580163
16.28351021,68.32634735,0.723559883,0.812796545,8.156572728
16.19718933,68.74738312,1.057932931,0.574752321,5.679015493
16.08941078,70.31347656,1.805416994,0.276661591,3.048451404
15.77075005,68.11543274,1.916334712,0.250725323,2.141638837
14.74359989,68.11686707,1.181104641,0.299289834,3.352270289
14.44622993,67.782547,0.619273901,0.490471641,4.428060829
15.2618103,67.3901062,0.886544684,1.087743105,11.88861888
13.7723999,65.88822937,0.84945488,0.753210532,6.813100339
13.74030018,65.88023376,0.858445581,0.663745907,6.654497625
14.29411983,65.30299377,1.240822558,1.118218137,11.37389755
13.97021961,65.09129333,1.374838478,0.403651115,4.415984805
12.80430984,67.17635345,0.683764383,0.724785075,6.368645505
10.83294964,63.75408936,1.83403401,0.203367637,1.436247539
12.40515995,62.82608032,1.429960735,0.739619458,7.325119058
13.05325985,62.56045914,1.395877595,0.376831687,3.469679353
11.66119003,61.91184998,1.980918498,0.182576055,2.11189342
13.12127018,61.41601944,1.442215966,0.217481933,1.946171373
11.39439011,60.43299103,1.893438724,0.151223882,1.852115237
10.79109001,56.0932312,0.929385459,0.463706949,3.795154109
12.16320038,57.31832886,0.860194236,0.560494929,6.205116293
11.97198009,58.73477173,1.27477803,0.952093873,10.31533773
12.50360012,56.95824814,1.262913421,0.848772702,9.121751681
10.82433033,55.83689117,0.839725474,0.283412013,3.100199496
11.99530983,55.25439072,1.549483485,0.185451391,1.2632738
12.98904991,59.88882065,0.544450729,1.326424008,13.165231
12.80856991,57.63368988,1.535945709,0.184356403,1.672854471
13.08524036,55.21789932,1.185766829,0.326168903,3.259870155
12.69124985,52.79375076,1.533511266,0.198768219,1.747538991
13.92710018,54.93162155,1.215620946,0.393280325,4.067811088
14.92092991,53.4215889,1.966000674,0.572405607,5.273705508
13.62693977,56.06642914,1.002027427,0.573375894,5.06952721
13.63344955,57.43151093,1.973859406,0.266999453,2.876363021
11.77904034,53.66566849,0.597460914,0.468816132,4.95982499
10.3305397,52.26163864,1.525641162,0.161465993,1.054601287
9.31956768,49.05773926,1.18132881,0.202802647,2.134595385
9.591089249,35.94536972,1.733206438,0.206246394,2.656420739
11.25763035,30.00048065,1.684424105,0.189386986,1.889657884
11.38031006,27.65674019,1.700315274,0.350660859,3.828180597
11.78081036,27.64027023,0.642107899,0.35527235,2.697151186
11.86896992,27.48059082,1.73354855,0.498774679,4.87566062
11.1560297,27.25918961,0.821060236,0.347086303,3.359201923
11.86546993,27.33496094,0.538520396,1.073073259,11.02512395
12.0170002,31.65125084,0.82660808,0.689313034,6.960941198
12.59105968,30.91230965,1.218927657,0.260852733,3.037799298
12.57765007,30.17662048,1.61316704,0.203360154,1.469125392
12.51159,30.09617996,0.827948721,0.958967303,9.238228466
12.29967976,31.96282005,0.669511322,0.477151234,5.184478181
13.72099018,34.13138962,1.468950883,0.582716758,6.187474853
12.12421036,33.21474075,1.975847055,0.125127947,0.944525805
13.31219959,33.66556168,1.401305453,0.287416985,2.770110472
12.43107986,35.48904037,1.536586046,1.003332695,9.777373086
13.23215008,36.09107971,1.341751166,0.601119525,5.139670708
12.48145962,34.82505035,1.673522666,0.452739687,4.616399055
12.17998981,38.30887985,1.96370663,0.367323828,3.05746902
11.04675961,34.83745956,1.316193844,0.272193916,2.634376398
12.14536953,37.37591171,1.125185768,0.648193906,6.139499074
11.75224972,37.14060974,1.790514592,0.271530571,2.563731255
11.54368973,35.00299835,1.954592516,0.43230556,5.269627662
11.55976009,38.36883163,0.693772461,0.444197033,3.537175272
11.13698006,36.29003906,1.367256448,0.260226409,3.688815049
10.48684025,34.51636887,1.688689989,0.184416454,1.825032056
11.12506962,37.99139023,1.300009108,0.174531772,2.064719031
11.37761021,40.58164978,1.113795452,0.418475494,3.429807503
10.93636036,35.69720078,1.482844732,0.465122948,5.231868922
11.44172001,40.09907913,0.905192142,0.247877235,2.444412426
10.85836983,38.66246033,1.023700614,0.94824302,9.213805507
11.4193697,41.50062943,1.988414988,0.137623255,1.063015818
11.88191032,42.52531815,1.454698002,0.58627379,4.843177456
12.66874027,42.85914993,1.809390947,0.19790754,1.477585654
12.01515961,42.99517059,1.71165277,0.260628504,2.131633897
11.43929958,42.79502106,1.478408832,0.179032218,1.280878246
11.04117966,44.51272964,1.761093624,0.163941438,2.12619917
10.27476978,45.87858963,0.930737743,0.713416449,7.303943252
10.21090984,48.21834946,1.455674673,0.198148192,2.661936169
11.49602032,47.59543991,1.385905234,0.511737988,4.305539568
10.83403015,48.02584076,1.433629401,0.539647738,4.947650871
11.08823013,48.38185883,0.752947891,1.032908757,10.47821109
11.75949955,49.74549103,0.91586456,0.90357039,8.699107657
12.40219975,52.79838943,0.929987478,0.348763855,3.16625134
12.71520042,54.78049088,1.402919244,0.180573624,1.96575599
13.01599979,53.56570053,1.958820321,0.185493021,1.473555369
13.55735016,57.73701096,1.931101327,0.188105614,0.779575896
13.4327898,57.57817841,0.840784329,0.378097647,3.441554385
12.91106987,57.55118942,0.957267865,0.291166539,3.52340695
12.20413971,57.36244965,0.554092838,0.912107168,9.103748213
11.98120022,58.50080109,1.098223385,0.326626718,3.13958384
12.9732399,59.33301926,1.752011183,0.46529732,4.930050394
13.55986023,56.10354996,1.873627608,0.247401288,2.248879845
13.41679955,55.10206985,0.854744719,0.828803891,7.044461368
13.06396961,59.45827103,0.89869171,1.07404285,9.982731435
12.47146988,61.05025101,0.831274725,1.031794007,9.960026076
13.06120014,62.9426384,1.025155351,0.254711916,2.561425249
12.55737019,55.86378098,1.707139098,0.949047621,10.06854449
11.8906002,56.97406006,1.470286205,0.220637213,1.893837797
11.30628014,56.19977188,1.678911377,0.148780378,2.044384092
11.48497009,58.74816895,1.37454666,0.352453918,4.005423892
11.56424046,54.9936409,0.886599617,0.340067344,3.086569805
11.51729965,59.22616959,0.84199127,0.583934514,5.965121953
12.52968979,58.51927185,0.513501059,0.702831063,7.253046624
12.80389977,58.30733871,1.671473205,0.161204631,1.851676538
12.11264992,57.0938797,1.770681839,0.780712503,7.719410393
12.04625034,55.88151932,1.652423899,0.404620354,4.370716433
12.01585007,57.58689117,0.611603087,1.10934006,11.80531171
12.34167957,56.74095917,1.643332441,0.268300752,3.813606186
12.25405979,55.17834091,0.56865118,0.497602058,5.136962404
12.08646011,56.93515015,0.658389599,0.35881528,3.648035646
13.35344982,59.52125931,1.160713059,0.764522576,7.464152783
12.99685001,59.2447319,1.214220513,0.99314994,9.579123955
13.20926952,57.35346985,1.724177955,0.598863371,5.185642607
12.47947979,59.58293915,1.519290338,0.167451221,0.820303224
14.23672009,60.46987915,0.729980268,0.787893235,8.21880723
13.9033699,60.83330154,0.839220175,0.771830873,7.425552187
13.67875004,58.51253891,0.928512782,0.369151176,3.386033362
13.13449001,60.41246033,0.685508956,1.072279692,10.77017378
12.88514042,57.58005905,0.93146733,0.588924013,6.369423112
12.74293995,57.32250977,1.592897233,0.60712035,5.864716739
13.53320026,57.48733139,0.862102205,0.310959579,1.971761008
13.44425011,56.9875412,1.753039471,0.40619198,3.41906096
12.96164036,58.37055969,1.204275493,0.56140558,6.583109559
12.48779964,59.46871948,0.984403642,0.361514482,4.352382987
13.70394993,56.33535004,1.118627157,1.132110125,12.35032194
12.39416027,55.29058075,1.564245111,0.226325035,2.230818311
12.02923965,52.81489944,1.275189055,0.355300373,3.063717248
12.56013966,55.70912933,0.510917996,1.075316721,10.70463109
11.89630985,55.83309174,1.88348577,0.230742748,2.015578156
11.47906017,56.83924103,0.598994005,0.366312781,4.486333677
11.69740009,56.41786957,1.907932023,0.142454603,1.293946187
11.2700901,58.22486115,0.542229235,0.402370804,5.654160834
10.66413021,57.96669006,1.656469002,0.137071362,1.700195683
11.28761959,60.15945053,1.302012062,0.203938743,2.741075927
11.31472969,59.81361008,1.258589271,0.421254279,3.404710869
10.20958996,60.30693817,0.609167754,0.41687662,5.192356562
11.28964043,63.20843887,0.858117516,0.526811706,5.257744862
11.80607033,62.88684082,1.666320976,0.283386489,2.699120033
12.46813011,61.51021957,1.836889745,0.152028336,1.0284599
12.86380959,63.41915131,1.293678022,0.609797608,5.433711694
13.07063961,64.51396179,1.030015095,0.605108354,6.234777226
12.56449986,63.36545181,0.589914812,0.426506428,3.750311872
13.05665016,64.02670288,1.523267789,0.23076684,2.942877201
13.05877972,61.62311172,0.917669916,1.062909533,10.47188628
11.70320988,63.11672974,0.582520572,1.090280249,10.81862417
11.74085045,61.09569168,1.498777594,0.246906737,1.94080064
11.67858028,60.17121124,1.22857969,0.228123631,2.621867559
11.93342972,62.00049973,0.517943225,0.515365266,4.974169437
12.29273033,61.60179901,0.666386059,0.652869561,6.180576842
13.08708954,59.23300934,1.548802894,0.470040824,4.234847521
11.84611034,58.98149872,0.595507,0.457080306,5.063029761
12.5613699,60.81584167,1.798944597,0.146008737,1.50286722
11.13825989,60.8612709,0.966989416,0.431963798,4.134294508
11.29277039,63.8771019,0.632999706,1.011094121,10.62974778
12.53623009,68.89261627,1.639636067,0.23147946,2.428016379
11.29300976,66.96568298,1.286640852,0.817947145,8.225479165
12.0510397,64.7596283,0.959960049,0.368430936,3.380794516
11.10455036,62.76108932,1.109147513,0.66443631,6.99446792
10.71000957,62.27391052,0.532118593,0.619560209,6.568915206
12.36268997,63.62841034,1.494047806,0.244632751,2.588779727
12.54397964,63.55308151,1.048660533,0.444687443,4.495323304
13.2621603,63.42166901,1.571056355,0.197301844,2.911786608
11.68881989,62.00262833,1.442256719,0.355008718,3.127550998
11.89673042,59.74021912,1.476881279,0.592094947,5.756827887
12.48046017,60.41794968,1.689339067,0.278110883,2.351584459
11.31647968,56.42010117,1.446737118,0.160360352,1.691603105
11.3659296,56.32701111,1.128088894,0.22213662,1.726481797
12.11861992,59.09231186,1.084891343,0.531513645,5.159134071
12.27600002,59.84426117,0.67937316,0.848503002,8.905986969
12.07979012,57.24356079,1.66916512,0.26423703,2.111297285
12.84053993,59.04238892,1.641662663,0.22305808,2.649412528
11.60721016,60.40491104,0.869447551,0.278429571,2.217517425
10.69756031,59.65021896,1.794022869,0.180912619,1.898966798
8.445441246,55.27112961,1.383504887,0.142243315,1.625164404
8.815410614,44.84357071,1.218030264,0.196674645,2.493616834
9.378342628,51.54782104,0.526244452,1.078053284,11.23186787
8.772309303,55.20967865,1.074111779,0.179027973,1.359317988
7.886534214,44.52750015,1.461006152,0.368507105,3.817634587
9.266494751,46.6178894,0.634621757,0.596610431,5.568366147
9.201926231,41.31515884,1.189350963,0.178789951,2.08392299
9.296949387,33.02215958,1.990153927,0.094924547,1.468769314
11.0145998,26.74110985,1.574807956,0.35310766,3.508879003
11.0679903,26.63382912,1.320306331,0.36038597,3.617468491
10.62981033,28.27946091,1.299549327,0.295682066,2.917337443
10.30340958,24.17938995,0.565647623,0.586540301,5.599896079
11.65077972,24.36594963,1.935971656,0.154007735,1.207284946
11.09146023,26.68061066,1.89226649,0.139415736,1.880554531
12.09333038,28.69144058,1.523607066,0.158691526,1.464624648
11.14379978,27.32263947,0.648517475,0.395222924,4.020419351
10.96426964,29.2005291,0.811750845,0.630899447,6.609031056
10.92096996,28.91494942,0.775864304,0.587937804,5.989411133
11.4324398,31.60276031,1.279367728,0.265886548,2.316742272
11.51895046,32.33115005,0.811705812,0.376454873,3.7338097
11.23738003,33.22372055,1.543700842,0.677489503,7.076926216
12.12413025,36.29590988,1.317844829,0.422467165,4.398611682
12.11198044,33.02547836,0.526487266,1.020311404,9.527755818
11.23618031,34.08744049,1.616085856,0.244620636,1.722385051
12.82390976,35.14289856,0.783243105,0.915219434,8.792158794
11.64702988,32.58216858,1.73732768,0.212092909,1.965730413
11.96537018,34.41275024,1.032568156,0.418859995,3.848770368
11.66366959,34.0526619,1.00792952,0.463082205,3.75800045
11.07040977,32.53619003,0.517726004,0.558724569,4.909697612
11.46879959,35.0843811,1.981593474,0.239182644,2.203762484
10.78507996,33.68637085,1.418006509,0.319796393,4.028647759
10.89710999,33.35736084,1.134095249,0.273130439,3.869303834
10.35173988,33.66648102,0.644932107,1.129703871,11.60818756
11.0718298,35.40346909,1.548722096,0.284334496,2.7588063
11.18922997,40.33221817,0.924095705,0.720445826,7.221277646
10.25298023,39.17705917,1.982421228,0.654816178,6.591758161
10.75076008,38.11381912,1.925821039,0.705008437,7.189038122
10.70555019,41.72552872,1.602945018,0.489281312,4.824648552
9.935194969,40.72597122,1.956607895,0.204140761,1.81262401
9.781479836,48.1064682,0.658450794,0.453222665,5.385644992
10.40217972,47.4382019,0.919873041,0.270279094,2.085510956
10.13370991,51.6430397,0.879864933,0.342068111,3.879768669
10.41053963,49.40525055,0.608018988,0.542502471,4.534539349
10.81443024,49.64319992,1.958339897,0.694011285,7.157678798
10.60956955,48.54689026,0.58996113,0.773802397,6.915650435
10.02503967,49.66017151,1.785033356,0.154115953,2.476493439
10.12473965,49.0501709,1.652242137,0.342745574,3.051876957
10.57024956,49.86185837,1.063800631,0.303341178,3.106999167
10.78985977,47.65095901,0.528211044,0.565662836,6.128474816
10.57260036,48.82664108,0.509143857,0.836868931,7.825042287
11.22187042,50.32976913,0.805990761,0.425511111,4.305497916
11.15314007,51.27333069,1.24081487,0.725824233,7.114486302
10.95672989,50.07632828,1.186864967,0.240062097,2.897186145
10.54104996,52.12329102,1.377938865,0.904573709,9.560150627
10.51282978,54.34756088,1.657938964,0.76616531,7.837373963
10.91938972,53.93362045,1.066031922,0.227913906,1.609846651
11.5951004,58.64163971,0.740545543,0.466242499,4.411702229
11.4457798,59.56241989,1.700073375,0.499749551,4.953435707
12.10830975,60.73765182,0.999036022,0.361292568,4.241836211
12.32011986,61.5605011,0.930322847,0.549103274,4.796904635
12.05163002,62.94824982,1.646468058,0.403522799,3.902137454
11.9758997,64.65440369,1.901209157,0.150601299,2.155962234
11.44989014,65.00393677,1.872441923,0.226957988,2.161099582
11.69120026,66.10662842,0.706163639,0.737958312,7.376369877
11.63671017,68.16433716,1.25473723,0.192954693,1.006928653
11.76723003,68.54345703,0.639305426,0.976975729,9.539780653
11.68603992,65.32807922,1.941463938,0.486145106,5.138987614
11.67990971,64.34287262,0.822841829,0.986921054,9.468972625
12.50004005,65.94558716,0.796144362,0.976978466,8.894128129
11.95600033,65.14827728,1.83332851,0.378996603,3.309393874
12.1114397,65.1770401,1.951775833,0.16870458,2.319069634
11.71422958,65.53753662,1.546448389,0.211768022,2.301342111
12.27219963,65.02300262,0.681507551,0.429118835,4.737267289
12.00807953,63.31523132,1.228783416,0.306297204,3.362285345
11.44441032,65.27232361,1.724907641,0.239529675,3.640194748
11.14768028,65.18998718,1.358715776,0.323945807,3.748840649
11.4921999,66.63436127,0.698892282,0.354987255,3.531708108
11.04312992,66.81182861,0.757831624,0.61893248,6.061947991
10.67245007,65.89443207,1.796212514,0.130936304,1.550960063
11.10997009,68.02535248,1.290543746,0.459459779,5.20139662
10.70691967,65.4135437,1.558755161,0.517046326,4.755831166
11.0736599,67.26299286,1.059593789,0.565115906,5.877288113
10.94419956,65.12618256,1.298728374,0.297793582,3.072875815
11.05677986,64.82086945,1.965654711,0.119961084,1.357432929
11.03324032,65.26187897,0.994554555,0.707241121,6.920301816
10.84887028,64.80835724,1.512182791,0.226750287,2.553224142
10.67063046,64.23082733,0.758758336,0.759965181,8.254302118
11.14962959,64.53695679,0.682609828,0.43129151,4.49482068
10.65608978,64.78881836,1.675460167,0.240561473,1.513240777
10.47432995,65.48091125,1.766162315,0.154781567,1.07805385
10.43579006,63.89474869,1.502467543,0.158247162,2.444063198
10.20952988,63.14678955,0.737293756,0.604101412,5.443956192
10.24300003,66.21071625,0.860881948,0.246844252,1.839830544
10.9655304,67.9104538,1.866763562,0.221544785,1.921911138
10.68245983,68.56861115,0.933056073,0.238215381,1.9987165
10.92403984,67.61591339,1.728290774,0.389972582,3.906015651
11.40931988,66.29416656,0.928905933,0.264388495,2.875152392
11.36225033,65.0629425,1.909193854,0.289024224,3.096705292
11.22492981,65.08265686,1.871679369,0.153417826,1.294679358
10.80856037,64.68534088,0.56489476,0.375285499,3.487257258
10.58479977,65.41589355,1.65562098,0.137959022,1.218131165
11.30910015,66.09380341,0.75419264,0.525398245,5.876552101
11.20827007,68.44275665,0.822907439,0.585974282,5.636282586
11.14680004,67.47653961,1.189767818,0.280102983,2.984488184
10.92494965,64.19814301,1.364477225,0.214452336,2.082764983
11.35342979,63.61931992,0.988699578,0.373391016,3.462352819
11.50304031,62.10565948,1.363075048,0.192999567,2.339165974
11.36118984,61.8367691,0.755987557,1.101422413,10.71420802
11.33615017,62.51831055,0.533506482,0.586397435,5.982603407
11.74526024,62.78071976,1.356836583,0.293556408,3.25739469
11.28658009,65.69080353,1.27612289,0.917379948,9.391316191
11.29281044,65.36499786,1.534480946,0.922747274,9.390590084
11.27223015,62.78899002,1.474733093,0.232536279,2.353804577
11.20670986,61.17573929,1.84622957,0.532111492,5.379646592
10.9140501,59.84347916,1.18920293,0.22782681,2.266768766
10.69268036,59.55718994,0.512554212,0.412159267,3.867357927
11.24584007,57.67990875,1.445979022,0.539687514,5.098208385
10.87909031,56.16411972,1.512698644,0.173910929,1.732597182
10.84280968,56.74621964,1.282242484,0.261363322,2.696766927
10.05576038,55.47428894,1.533957305,0.254909408,2.678541222
10.49466991,55.63378143,0.98537572,0.301371363,3.307522516
9.690763474,54.54549026,0.723212455,0.315120873,2.581993174
9.857700348,55.10483932,1.496830496,0.134472093,1.523106839
10.12504005,54.12554169,0.867779644,0.324177012,3.399333248
9.429924965,52.86128998,1.184473864,0.203337813,2.197792773
10.21527958,54.87779999,1.237434096,0.249938256,2.711894989
9.05489254,55.32907104,1.215799326,0.240052188,2.029156641
9.673844337,53.61579895,1.397673716,0.718515251,7.292051289
9.656394005,56.53927994,0.544180563,0.977024276,9.886786933
10.10266018,56.16862869,1.984523742,0.226733526,1.421265578
